"","atlas","id","name","abbr","neocortex","temporal_cortex","motor_cortex","frontal_cortex","claustrum","globus_pallidus","cingulate_cortex","auditory_cortex","insula","medial_prefrontal_cortex","striatum","orbitofrontal_cortex","agranular_insular_cortex","substantia_nigra","parietal_cortex","visual_cortex","piriform_cortex","prefrontal_cortex","rhinal_cortex","hippocampus","hypothalamus","somatosensory_cortex","retrosplenial_cortex","white_matter"
"829","paxinos",654,"posterior thalamic nuclear group","Po","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"830","paxinos",657,"posterior thalamic nuclear group, triangular part","PoT","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"831","paxinos",576,"posterodorsal preoptic nucleus","PDPO","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"832","paxinos",577,"posterodorsal raphe nucleus","PDR","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"833","paxinos",578,"posterodorsal tegmental nucleus","PDTg","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"834","paxinos",587,"posterolateral cortical amygdaloid nucleus","PLCo","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"835","paxinos",1055,"posterolateral fissure","plf","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"836","paxinos",596,"posteromedial cortical amygdaloid nucleus","PMCo","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"837","paxinos",656,"posteromedian thalamic nucleus","PoMn","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"838","paxinos",658,"postsubiculum","Post","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"839","paxinos",663,"pre-Botzinger complex","PrBo","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"840","paxinos",664,"precommissural nucleus","PrC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"841","paxinos",1053,"preculminate fissure","pcuf","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"842","paxinos",665,"precuneiform area",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"843","paxinos",666,"pre-Edinger-Westphal nucleus","PrEW","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"844","paxinos",667,"prelimbic cortex","PrL","yes","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"845","paxinos",597,"premammillary nucleus, dorsal part","PMD","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"846","paxinos",598,"premammillary nucleus, ventral part","PMV","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"847","paxinos",560,"preoptic recess of the 3rd ventricle",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"848","paxinos",659,"prepositus nucleus","Pr","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"849","paxinos",1059,"prepyramidal fissure","ppf","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"850","paxinos",607,"prerubral field","PR","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"851","paxinos",669,"presubiculum","PrS","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"852","paxinos",146,"primary auditory cortex","Au1","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"853","paxinos",1060,"primary fissure","prf","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"854","paxinos",470,"primary motor cortex","M1","yes","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"855","paxinos",721,"primary somatosensory cortex","S1","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no"
"856","paxinos",722,"primary somatosensory cortex, barrel field","S1BF","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no"
"857","paxinos",723,"primary somatosensory cortex, dysgranular  zone",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"858","paxinos",725,"primary somatosensory cortex, forelimb region","S1FL","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no"
"859","paxinos",726,"primary somatosensory cortex, hindlimb region","S1HL","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no"
"860","paxinos",727,"primary somatosensory cortex, jaw region","S1J","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no"
"861","paxinos",724,"primary somatosensory cortex, oral dysgranular zone","S1DZO","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no"
"862","paxinos",728,"primary somatosensory cortex, shoulder region","S1Sh","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no"
"863","paxinos",730,"primary somatosensory cortex, trunk region","S1Tr","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no"
"864","paxinos",731,"primary somatosensory cortex, upper lip region","S1ULp","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no"
"865","paxinos",869,"primary visual cortex","V1","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no"
"866","paxinos",870,"primary visual cortex, binocular area","V1B","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no"
"867","paxinos",871,"primary visual cortex, monocular area","V1M","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no"
"868","paxinos",1056,"principal mammillary tract","pm","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"869","paxinos",660,"principal sensory trigeminal nucleus","Pr5","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"870","paxinos",661,"principal sensory trigeminal nucleus, dorsomedial part","Pr5DM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"871","paxinos",662,"principal sensory trigeminal nucleus, ventrolateral part","Pr5VL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"872","paxinos",647,"Purkinje cell layer of the cerebellum","Pk","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"873","paxinos",559,"Putamen",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"874","paxinos",674,"pyramidal cell layer of the hippocampus","Py","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no"
"875","paxinos",1063,"pyramidal decussation","pyx","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"876","paxinos",1062,"pyramidal tract","py","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"877","paxinos",709,"radiatum layer of the hippocampus","Rad","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no"
"878","paxinos",687,"raphe interpositus nucleus","RIP","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"879","paxinos",692,"raphe magnus nucleus","RMg","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"880","paxinos",693,"raphe obscurus nucleus","ROb","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"881","paxinos",697,"raphe pallidus nucleus","RPa","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"882","paxinos",712,"recess of the inferior colliculus","ReIC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"883","paxinos",675,"red nucleus","R","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"884","paxinos",691,"red nucleus, magnocellular part","RMC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"885","paxinos",694,"red nucleus, parvicellular part","RPC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"886","paxinos",717,"reticluostrial nucleus","RtSt","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"887","paxinos",716,"reticular thalamic nucleus","Rt","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"888","paxinos",718,"reticulotegmental nucleus of the pons","RtTg","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"889","paxinos",719,"reticulotegmental nucleus of the pons, lateral part","RtTgL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"890","paxinos",720,"reticulotegmental nucleus of the pons, pericentral part","RtTgP","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"891","paxinos",681,"retroambiguus nucleus","RAmb","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"892","paxinos",683,"retrochiasmatic area","RCh","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"893","paxinos",684,"retrochiasmatic area, lateral part","RChL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"894","paxinos",685,"retroethmoid nucleus","REth","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"895","paxinos",713,"retrohippocampal region",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"896","paxinos",688,"retrolemniscal nucleus","RL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"897","paxinos",695,"retroparafascicular nucleus","RPF","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"898","paxinos",699,"retrorubral field","RRF","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"899","paxinos",700,"retrorubral field and A8 dopamine cells",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"900","paxinos",698,"retrorubral nucleus","RR","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"901","paxinos",702,"retrosplenial dysgranular cortex","RSD","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no"
"902","paxinos",703,"retrosplenial granular cortex",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"903","paxinos",704,"retrosplenial granular cortex, a region","RSGa","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no"
"904","paxinos",705,"retrosplenial granular cortex, b region","RSGb","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no"
"905","paxinos",706,"retrosplenial granular cortex, c region","RSGc","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no"
"906","paxinos",701,"retrouniens area","RRe","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"907","paxinos",711,"reuniens thalamic nucleus","Re","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"908","paxinos",710,"rhabdoid nucleus","Rbd","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"909","paxinos",714,"rhomboid thalamic nucleus","Rh","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"910","paxinos",45,"root of abducens nerve","6n","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"911","paxinos",7,"root of hypoglossal nerve","12n","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"912","paxinos",677,"rostral amygdalopiriform area","RAPir","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"913","paxinos",686,"rostral interstitial nucleus of medial longitudinal fasciculus","RI","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"914","paxinos",690,"rostral linear nucleus of the raphe","RLi","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"915","paxinos",708,"rostral ventral respiratory group","RVRG","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"916","paxinos",707,"rostroventrolateral reticular nucleus","RVL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"917","paxinos",1066,"rubrospinal tract","rs","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"918","paxinos",792,"sagulum nucleus","Sag","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"919","paxinos",793,"scaphoid thalamic nucleus","Sc","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"920","paxinos",147,"secondary auditory cortex",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"921","paxinos",148,"secondary auditory cortex, dorsal area","AuD","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"922","paxinos",149,"secondary auditory cortex, ventral area","AuV","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"923","paxinos",1071,"secondary fissure","sf","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"924","paxinos",471,"secondary motor cortex","M2","yes","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"925","paxinos",732,"secondary somatosensory cortex","S2","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no"
"926","paxinos",873,"secondary visual cortex, lateral area","V2L","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no"
"927","paxinos",874,"secondary visual cortex, mediolateral area","V2ML","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no"
"928","paxinos",875,"secondary visual cortex, mediomedial area","V2MM","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no"
"929","paxinos",1067,"sensory root of the trigeminal nerve","s5","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"930","paxinos",739,"septofimbrial nucleus","SFi","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"931","paxinos",743,"septohippocampal nucleus","SHi","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"932","paxinos",744,"septohypothalamic nucleus","SHy","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"933","paxinos",794,"Septum",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"934","paxinos",795,"simple lobule","Sim","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"935","paxinos",796,"simple lobule A","SimA","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"936","paxinos",797,"simple lobule B","SimB","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"937","paxinos",801,"solitary nucleus, dorsolateral part","SolDL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"938","paxinos",809,"solitary nucleus, ventral part","SolV","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"939","paxinos",1073,"solitary tract","sol","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"940","paxinos",819,"sphenoid nucleus","Sph","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"941","paxinos",812,"spinal trigeminal nucleus",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"942","paxinos",813,"spinal trigeminal nucleus, caudal part","Sp5C","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"943","paxinos",814,"spinal trigeminal nucleus, interpolar part","Sp5I","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"944","paxinos",815,"spinal trigeminal nucleus, oral part","Sp5O","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"945","paxinos",1075,"spinal trigeminal tract","sp5","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"946","paxinos",818,"spinal vestibular nucleus","SpVe","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"947","paxinos",1068,"splenium of the corpus callosum","scc","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"948","paxinos",822,"stigmoid hypothalamic nucleus","Stg","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"949","paxinos",747,"stratum lucidum of the hippocampus","SLu","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no"
"950","paxinos",820,"strial part of the preoptic area","StA","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"951","paxinos",1072,"stria medullaris of the thalamus","sm","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"952","paxinos",1076,"stria terminalis","st","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"953","paxinos",823,"striatum",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"954","paxinos",821,"striohypothalamic nucleus","StHy","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"955","paxinos",837,"subbrachial nucleus","SubB","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"956","paxinos",838,"subcoeruleus nucleus, alpha part","SubCA","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"957","paxinos",839,"subcoeruleus nucleus, dorsal part","SubCD","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"958","paxinos",840,"subcoeruleus nucleus, ventral part","SubCV","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"959","paxinos",734,"subcommissural organ","SCO","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"960","paxinos",1078,"subcortical white matter",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"961","paxinos",738,"subfornical organ","SFO","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"962","paxinos",842,"subgeniculate nucleus","SubG","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"963","paxinos",846,"Subiculum",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"964","paxinos",791,"subiculum, transition area","STr","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"965","paxinos",843,"subincertal nucleus","SubI","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"966","paxinos",281,"sublenticular extended amygdala","EA","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"967","paxinos",282,"sublenticular extended amygdala, central part","EAC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"968","paxinos",283,"sublenticular extended amygdala, medial part","EAM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"969","paxinos",749,"submammillothalamic nucleus","SMT","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"970","paxinos",836,"submedius thalamic nucleus","Sub","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"971","paxinos",841,"submedius thalamic nucleus, dorsal part","SubD","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"972","paxinos",845,"submedius thalamic nucleus, ventral part","SubV","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"973","paxinos",763,"subparafascicular thalamic nucleus","SPF","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"974","paxinos",764,"subparafascicular thalamic nucleus, parvicellular part","SPFPC","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"975","paxinos",767,"subparaventricular zone of the hypothalamus","SPa","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"976","paxinos",766,"subpeduncular tegmental nucleus","SPTg","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"977","paxinos",844,"subpostrema area","SubP","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"978","paxinos",745,"substantia innominata",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"979","paxinos",746,"substantia innominata, basal part","SIB","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"980","paxinos",751,"substantia nigra",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"981","paxinos",755,"substantia nigra, compacta part, ventral tier","SNCV","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no"
"982","paxinos",752,"substantia nigra, compact part",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"983","paxinos",753,"substantia nigra, compact part, dorsal tier","SNCD","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no"
"984","paxinos",754,"substantia nigra, compact part, medial tier","SNCM","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no"
"985","paxinos",756,"substantia nigra, lateral part","SNL","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no"
"986","paxinos",758,"substantia nigra, reticular part","SNR","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no"
"987","paxinos",847,"Subth",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"988","paxinos",829,"superficial gray layer of the superior colliculus","SuG","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"989","paxinos",1069,"superior cerebellar peduncle (brachium conjunctivum)","scp","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"990","paxinos",1070,"superior cerebellar peduncle, descending limb","scpd","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"991","paxinos",733,"superior colliculus",NA,"no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"992","paxinos",750,"superior medullary velum","SMV","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"993","paxinos",765,"superior paraolivary nucleus","SPO","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"994","paxinos",833,"superior salivatory nucleus","SuS","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"995","paxinos",1077,"superior thalamic radiation","str","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes"
"996","paxinos",835,"superior vestibular nucleus","SuVe","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"997","paxinos",834,"superior vestibular nucleus","SuVe","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"998","paxinos",735,"suprachiasmatic nucleus","SCh","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"999","paxinos",736,"suprachiasmatic nucleus, dorsolateral part","SChDL","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1000","paxinos",737,"suprachiasmatic nucleus, ventromedial part","SChVM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1001","paxinos",740,"suprageniculate thalamic nucleus","SG","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1002","paxinos",741,"supragenual nucleus","SGe","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1003","paxinos",1079,"supramammillary decussation","sumx","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1004","paxinos",830,"supramammillary nucleus","SuM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1005","paxinos",831,"supramammillary nucleus, lateral part","SuML","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"1006","paxinos",832,"supramammillary nucleus, medial part","SuMM","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
